sale_id,customer_name,product_name,product_category,quantity,price,discount,sale_date,payment_method,sales_rep_name,customer_email,customer_phone,shipping_address,order_status
600,Cayla Akess,Chambord Royal,electronics,19,211.75,0.84,1/21/2020,debit card,Garwood Martel,gmartelgn@harvard.edu,964-831-4998,3 Bashford Road,delivered
601,Lucilia Cadreman,Cheese - Gouda Smoked,electronics,4,910.77,0.28,8/20/2020,credit card,Linet Appleton,lappletongo@example.com,723-793-3358,78065 Hansons Road,delivered
602,Karlan Pear,Pickles - Gherkins,clothing,17,477.37,0.09,3/29/2020,credit card,Virgina Spafford,vspaffordgp@freewebs.com,149-397-4389,290 Hayes Court,delivered
603,Onfroi Talbot,Stock - Fish,food,94,858.09,0.67,2/27/2020,credit card,Theobald Pahlsson,tpahlssongq@bravesites.com,385-637-3845,6380 Brickson Park Point,shipped
604,Hannis Lestrange,Venison - Liver,electronics,37,669.33,0.52,6/14/2021,debit card,Kenton Grisenthwaite,kgrisenthwaitegr@list-manage.com,225-499-9673,53145 Porter Point,pending
605,Jolynn Heigold,Wooden Mop Handle,clothing,7,944.98,0.8,11/1/2021,cash,Benedikt Ambrosetti,bambrosettigs@ustream.tv,326-349-5538,219 Bellgrove Drive,pending
606,Blanca Jentle,Pear - Halves,food,45,788.56,0.67,10/24/2020,debit card,Arlyn Cardenoza,acardenozagt@sciencedaily.com,722-629-6448,251 Coolidge Point,shipped
607,Elysha Blaxeland,Spic And Span All Purpose,food,100,657.06,0.14,10/13/2021,credit card,Irina Dredge,idredgegu@skype.com,953-731-3824,2359 Luster Parkway,shipped
608,Brnaba Gowlett,Pork - Caul Fat,clothing,74,330.92,0.13,6/3/2020,debit card,Bogart Newarte,bnewartegv@alibaba.com,624-668-0352,4 Grayhawk Parkway,delivered
609,Diarmid Pulham,Cheese - Camembert,clothing,8,37.43,0.33,1/30/2020,cash,Ravi Tonry,rtonrygw@stumbleupon.com,234-566-1931,78 Drewry Way,delivered
610,Charisse Burlay,Lettuce - Lambs Mash,food,42,527.58,0.44,9/30/2020,credit card,Daile Cressar,dcressargx@chron.com,585-983-8842,1 Red Cloud Park,shipped
611,Cosetta Tettersell,Wine - Penfolds Koonuga Hill,clothing,38,796.7,0.89,4/23/2020,credit card,Avram Radeliffe,aradeliffegy@adobe.com,428-607-9922,0 Melvin Plaza,pending
612,Guillema Goble,"Chicken - Wings, Tip Off",clothing,73,987.86,0.23,6/9/2020,credit card,Vally Crosdill,vcrosdillgz@de.vu,809-429-7366,177 Homewood Point,delivered
613,Kennedy Shoebottom,Tray - 16in Rnd Blk,electronics,79,339.56,0.04,7/11/2020,cash,Barty Clinkard,bclinkardh0@latimes.com,392-984-8790,02215 Erie Lane,pending
614,Hildegaard Von Helmholtz,Cactus Pads,electronics,50,277.35,0.35,7/7/2020,cash,Carroll Shoebridge,cshoebridgeh1@canalblog.com,147-179-6459,86612 Bluejay Plaza,shipped
615,Marietta Silverwood,Fuji Apples,food,51,248.14,0.94,10/2/2020,credit card,Livvy McGlaud,lmcglaudh2@oaic.gov.au,882-695-3166,79 Cardinal Pass,delivered
616,Kitti MacCrossan,Bagelers,electronics,89,207.28,0.65,5/7/2021,cash,Maurie Slot,msloth3@gov.uk,908-766-9520,82370 Helena Center,pending
617,Denys Rosenfarb,Pastry - Banana Muffin - Mini,clothing,98,347.13,0.15,2/22/2020,debit card,Cori Denerley,cdenerleyh4@jimdo.com,513-537-7252,584 Meadow Ridge Way,delivered
618,Barrie Smitten,Cookie Choc,clothing,8,563.59,0.48,2/15/2021,debit card,Gennie Chetwynd,gchetwyndh5@yolasite.com,233-592-1750,47508 Shoshone Plaza,delivered
619,Kelwin Morrish,"Bread - Roll, Italian",clothing,94,513.7,0.64,6/14/2021,cash,Heather Poole,hpooleh6@nature.com,846-432-3359,796 Scott Crossing,shipped
620,Veriee Matchett,"Juice - Orange, 341 Ml",food,67,714.45,0.68,2/19/2021,credit card,Ketty Pennetta,kpennettah7@ebay.com,472-525-2736,68 Pierstorff Avenue,pending
621,Shaun Gerrit,Pear - Prickly,electronics,4,504.22,0.14,3/8/2020,debit card,Cynthea Hubbard,chubbardh8@salon.com,594-399-6809,0839 Memorial Street,delivered
622,Brig Waldie,Melon - Watermelon Yellow,electronics,39,7.17,0.7,2/4/2021,cash,Flin Attaway,fattawayh9@ed.gov,385-891-1323,74489 Crownhardt Trail,delivered
623,Stacie Diehn,Burger Veggie,clothing,64,121.74,0.48,3/23/2021,cash,Teodorico Whickman,twhickmanha@arizona.edu,683-140-9461,36 Porter Road,pending
624,Benita Muzzini,Bonito Flakes - Toku Katsuo,food,57,572.93,0.22,1/26/2021,debit card,Faber Gorman,fgormanhb@fema.gov,981-355-6864,30 8th Drive,shipped
625,Mamie Luparto,Island Oasis - Peach Daiquiri,electronics,34,560.94,0.76,2/22/2021,debit card,Pancho McMonies,pmcmonieshc@vinaora.com,728-253-5875,3157 Quincy Pass,delivered
626,Gwen Soot,Pop - Club Soda Can,clothing,17,727.95,0.15,1/8/2021,cash,Uriel Ashbrook,uashbrookhd@ifeng.com,702-681-9914,53 Hansons Drive,delivered
627,Nappie Horbath,Corn - Mini,electronics,82,152.9,0.62,3/31/2021,debit card,Cathee Rounsivall,crounsivallhe@joomla.org,866-994-8650,28 Blue Bill Park Avenue,pending
628,Laurent Garter,Spaghetti Squash,food,96,63.76,1,10/19/2020,credit card,Zacharia Aldrin,zaldrinhf@paginegialle.it,615-731-8073,564 Bay Pass,shipped
629,Roberto Hinstock,Bread Base - Gold Formel,electronics,3,569.28,0.29,3/30/2020,debit card,Farica Girke,fgirkehg@chron.com,716-162-5880,245 Muir Drive,shipped
630,Celestyn Dewbury,Sprouts - Brussel,food,82,190.82,0.97,5/22/2021,cash,Riane Venney,rvenneyhh@yahoo.co.jp,652-862-7098,442 Melody Center,delivered
631,Elise Harsent,Dooleys Toffee,electronics,6,171.34,0.33,6/18/2021,credit card,Caspar Seatter,cseatterhi@photobucket.com,371-843-8356,00577 Colorado Park,shipped
632,Allyson Millbank,"Beans - Kidney, Red Dry",food,95,773.9,0.03,1/28/2021,credit card,Alexander Bolwell,abolwellhj@imdb.com,238-909-4765,24 Hermina Point,shipped
633,Lucky Doram,Steel Wool S.o.s,clothing,43,331.33,0.56,7/21/2020,credit card,Davine Piers,dpiershk@creativecommons.org,687-527-5733,436 Judy Point,shipped
634,Sig Scowen,"Lemonade - Strawberry, 591 Ml",clothing,3,558.58,0.43,9/1/2020,credit card,Dalston Karpf,dkarpfhl@noaa.gov,471-213-7593,8 Sycamore Circle,shipped
635,Kass Eastes,Chinese Foods - Plain Fried Rice,electronics,14,995.83,0.56,9/24/2020,debit card,Deena Bunner,dbunnerhm@last.fm,255-472-1072,67 Hayes Circle,delivered
636,Shauna Hegdonne,Wine - Malbec Trapiche Reserve,food,58,225.5,0.94,7/20/2020,debit card,Vince Kenford,vkenfordhn@dedecms.com,973-191-8420,94 Northview Trail,pending
637,Trudi Cornelius,Cheese - Gouda,food,10,690.99,0.64,7/19/2021,credit card,Tannie Towl,ttowlho@fotki.com,503-566-4324,02 Oak Terrace,shipped
638,Ulrick O'Howbane,Milk - Chocolate 250 Ml,food,53,476.4,0.09,7/6/2020,debit card,Ellis Perkinson,eperkinsonhp@gmpg.org,492-880-6765,7049 Debra Hill,delivered
639,Mathias Copner,Creme De Cacao Mcguines,electronics,87,91.09,0.82,10/26/2020,credit card,Herbie Beedom,hbeedomhq@shutterfly.com,521-286-2636,63 Truax Circle,delivered
640,Ario Devereux,Wine - Vidal Icewine Magnotta,food,53,172.09,0.82,10/22/2021,credit card,Zed Amthor,zamthorhr@eventbrite.com,212-146-2622,11218 Forest Trail,delivered
641,Reggie Manach,Lamb Leg - Bone - In Nz,electronics,99,173.86,0.14,1/9/2020,credit card,Jeana Adlard,jadlardhs@naver.com,367-742-2670,1907 Reindahl Street,pending
642,Tori Keyworth,Pastry - Lemon Danish - Mini,clothing,90,507.63,0.82,6/6/2021,debit card,Perren Hubach,phubachht@about.me,398-472-9848,400 Knutson Lane,delivered
643,Granthem Broom,"Hickory Smoke, Liquid",food,13,307.72,0.93,9/26/2020,debit card,Janean Quarrie,jquarriehu@issuu.com,699-942-8898,0547 Banding Trail,delivered
644,Baxie Allward,Butter - Unsalted,electronics,31,916.69,0.97,10/6/2021,cash,Ker Rapi,krapihv@unesco.org,324-448-6969,71 Anhalt Alley,delivered
645,Dillie Gwyn,Tomato - Plum With Basil,electronics,43,351.64,0.45,7/30/2020,credit card,Kleon Douce,kdoucehw@ocn.ne.jp,808-517-8750,523 La Follette Circle,pending
646,Adelaida Dunphie,Lid Coffeecup 12oz D9542b,food,70,615.72,0.95,6/4/2021,credit card,Lauralee Franciotti,lfranciottihx@canalblog.com,421-362-5120,75982 Waxwing Junction,pending
647,Nissy Jarmyn,"Lamb - Leg, Bone In",clothing,16,391.09,0.81,2/28/2020,debit card,Willette Manby,wmanbyhy@4shared.com,182-484-2332,1752 Westridge Crossing,shipped
648,Emmit Truelock,Flavouring - Raspberry,clothing,72,1.25,0.11,1/8/2020,credit card,Barry Krahl,bkrahlhz@theatlantic.com,394-492-4923,3 Pierstorff Road,delivered
649,Wallie Besson,Dragon Fruit,electronics,69,472.82,0.68,7/29/2021,debit card,Keelby Hustler,khustleri0@digg.com,340-603-1017,29082 Norway Maple Place,shipped
650,Gwenora McAloren,Beans - Yellow,food,80,631.51,0.64,10/26/2021,cash,Joachim McCathie,jmccathiei1@theatlantic.com,288-494-2213,9118 Hudson Crossing,pending
651,Sammy Johnsson,"Turkey - Breast, Smoked",food,25,528.57,0.18,11/11/2021,credit card,Reider McVicker,rmcvickeri2@thetimes.co.uk,596-367-6809,55 Del Mar Junction,pending
652,Toddy Kalaher,Veal - Osso Bucco,clothing,52,124.58,0.93,1/16/2021,cash,Constance Clemow,cclemowi3@sakura.ne.jp,448-326-9612,6287 Maple Place,pending
653,Cornelius Sowten,Wine - Delicato Merlot,clothing,96,912.87,0.96,5/31/2020,credit card,Gladys Airlie,gairliei4@printfriendly.com,381-672-0629,986 Aberg Alley,shipped
654,Reeva Adin,"Sugar - Sweet N Low, Individual",clothing,10,402.74,0.24,12/12/2020,cash,Matthew Feckey,mfeckeyi5@dion.ne.jp,465-778-0870,388 Troy Road,delivered
655,Christoper Littell,Toothpick Frilled,clothing,76,381.82,0.22,10/1/2020,credit card,Caresse Garnsworth,cgarnsworthi6@cyberchimps.com,698-645-8130,40 Bunting Center,delivered
656,Ignatius Saiz,"Chilli Paste, Sambal Oelek",food,86,720.5,0.85,11/24/2020,credit card,Dilan Hymor,dhymori7@studiopress.com,475-666-4473,696 Golden Leaf Drive,pending
657,Akim Crennan,"Zucchini - Mini, Green",food,30,299.38,0.38,5/25/2021,cash,Netty Gwyther,ngwytheri8@bloglovin.com,697-149-8156,52395 Lunder Avenue,delivered
658,Ody Verdie,Wine - Valpolicella Masi,food,37,176.05,0.92,1/21/2021,cash,Alisa Kilmurray,akilmurrayi9@illinois.edu,135-758-9330,1209 Comanche Circle,shipped
659,Cyndi Winsiowiecki,Bagel - Ched Chs Presliced,electronics,16,40.6,0.72,4/7/2021,cash,Christabel Budgett,cbudgettia@360.cn,209-876-8833,2 Graedel Court,pending
660,Preston Dolman,Wine - Rioja Campo Viejo,electronics,82,265.63,0.51,2/27/2021,cash,Seana Suart,ssuartib@earthlink.net,510-293-9375,0721 Macpherson Street,shipped
661,Ruy Cleary,Cookie Chocolate Chip With,clothing,71,287.68,0.12,8/12/2021,cash,Brietta Jennings,bjenningsic@time.com,951-757-2030,4 Sugar Circle,delivered
662,Reeta Scandrite,The Pop Shoppe Pinapple,electronics,57,768.12,0.84,2/18/2021,debit card,Noelyn Furphy,nfurphyid@utexas.edu,339-522-0355,123 Pennsylvania Street,pending
663,Sammie Yalden,"Tart Shells - Barquettes, Savory",clothing,45,252.48,0.97,3/13/2020,credit card,Jinny Bilton,jbiltonie@slideshare.net,823-270-1328,4 Starling Trail,shipped
664,Clemmie Castillo,Sauce - Balsamic Viniagrette,electronics,63,808.12,0.47,9/11/2020,credit card,David Dicty,ddictyif@dyndns.org,119-556-6525,4 Prentice Crossing,shipped
665,Dorie Darville,Beef Tenderloin Aaa,food,16,995.47,0.89,4/13/2020,cash,Esme Rolin,erolinig@infoseek.co.jp,112-932-9718,987 Clemons Terrace,shipped
666,Micki Budik,Wine - Barbera Alba Doc 2001,clothing,59,731.69,0.99,1/5/2021,cash,Vivi Verralls,vverrallsih@indiegogo.com,174-165-3114,67006 Independence Point,pending
667,Erl Dawley,Jello - Assorted,clothing,16,271.51,0.21,3/15/2020,cash,Douglas Posselt,dposseltii@nhs.uk,741-999-1951,2822 Cottonwood Point,shipped
668,Odilia Stevani,Oysters - Smoked,electronics,59,529.77,0.07,6/10/2021,credit card,Felix Cowmeadow,fcowmeadowij@zdnet.com,475-754-6363,00764 Park Meadow Plaza,shipped
669,Burr Brodley,Ginger - Crystalized,food,85,853.96,0.7,12/4/2021,debit card,Rubina Fulkes,rfulkesik@ed.gov,168-580-9741,6961 Troy Court,delivered
670,Holt Georgius,Anchovy In Oil,electronics,59,437.31,0.63,7/18/2020,credit card,Lyndel Slessor,lslessoril@flavors.me,200-607-1414,71708 Park Meadow Avenue,pending
671,Sileas Hughs,Wine - Chateauneuf Du Pape,food,82,273.02,0.06,5/8/2021,cash,Isador Gianneschi,igianneschiim@goo.ne.jp,337-806-6520,0356 Sommers Alley,shipped
672,Kasey Blastock,Dome Lid Clear P92008h,food,38,380.6,0.49,6/13/2021,credit card,Marsiella Avramovsky,mavramovskyin@quantcast.com,907-619-9041,1 Armistice Alley,shipped
673,Felicdad Aaron,Pheasants - Whole,electronics,63,326.3,0.71,7/16/2020,credit card,Gaile Laweles,glawelesio@tuttocitta.it,862-711-1665,661 Aberg Pass,pending
674,Lesli Chadburn,Soup Bowl Clear 8oz92008,electronics,9,461.47,0.42,8/11/2020,credit card,Alice Deshorts,adeshortsip@unesco.org,892-139-0833,680 Rusk Crossing,pending
675,Linette Simmill,Vinegar - Raspberry,clothing,9,435.33,0.57,12/25/2021,debit card,Truman Riordan,triordaniq@posterous.com,805-408-7708,3975 Oak Way,pending
676,Aurthur Tonry,"Fish - Scallops, Cold Smoked",clothing,4,518.53,0.63,10/19/2020,credit card,Hamlin Gennerich,hgennerichir@go.com,313-776-2310,850 Trailsway Plaza,delivered
677,Valry Hamlet,Broom - Angled,food,44,381.59,0.96,6/8/2021,credit card,Blanca Edmonson,bedmonsonis@paypal.com,502-942-3607,39991 Pankratz Junction,delivered
678,Caddric Pullman,Cactus Pads,electronics,51,573.73,0.17,8/16/2021,debit card,Natala Menary,nmenaryit@prnewswire.com,519-241-2638,0436 Di Loreto Trail,pending
679,Cirstoforo Fetherby,Godiva White Chocolate,clothing,62,44.98,0.4,3/29/2021,cash,Etty Drage,edrageiu@thetimes.co.uk,227-285-1334,6716 Hanover Center,shipped
680,Carley Tomczykowski,Pepsi - 600ml,food,82,116.41,0.57,4/25/2020,cash,Pancho Thorndale,pthorndaleiv@upenn.edu,439-475-4475,50 Summit Point,delivered
681,Nertie Sydall,Appetizer - Chicken Satay,electronics,15,279.19,0.53,8/19/2020,debit card,Jephthah Terrans,jterransiw@senate.gov,224-808-6991,21186 Havey Avenue,delivered
682,Waldo Staresmeare,Pork - Inside,electronics,79,534.74,0.41,5/2/2021,debit card,Cathi Simmings,csimmingsix@nsw.gov.au,796-355-7638,5007 Elmside Trail,delivered
683,Kelcie Yerson,Sobe - Orange Carrot,food,84,508.68,0.14,4/2/2021,cash,Lib Abells,labellsiy@ow.ly,622-987-8990,597 Packers Junction,delivered
684,Gerta Mennell,Breadfruit,clothing,8,871.3,0.2,10/8/2020,cash,Elset Gillmor,egillmoriz@google.com,371-306-3868,7 Autumn Leaf Terrace,pending
685,Elset Hixley,Alize Sunset,food,82,882.92,0.59,3/8/2020,debit card,Daisi Sweynson,dsweynsonj0@boston.com,643-476-2844,411 Eastwood Lane,delivered
686,Gaylord Leslie,Pimento - Canned,clothing,35,442.89,0.97,5/24/2021,credit card,Creigh Rushbury,crushburyj1@dion.ne.jp,788-310-2162,15 Armistice Alley,pending
687,Adara Sommerfeld,Cheese - Brick With Pepper,food,11,141.61,0.77,6/2/2021,credit card,Kylen Lofthouse,klofthousej2@irs.gov,354-588-9134,1124 Sage Circle,pending
688,Venus Sturr,Flower - Carnations,food,20,634.03,0.55,4/12/2020,credit card,Drucie Lapides,dlapidesj3@ted.com,147-453-0256,06895 Namekagon Circle,pending
689,Annadiana Musson,"Beef - Ground, Extra Lean, Fresh",food,75,740.23,0.95,10/17/2020,cash,Evangeline Skelding,eskeldingj4@cbslocal.com,488-991-5634,742 Rutledge Place,pending
690,Jeffy Rosin,Toamtoes 6x7 Select,clothing,11,505.17,0.6,8/6/2020,debit card,Merralee Pentycost,mpentycostj5@freewebs.com,961-986-8614,03 Blue Bill Park Pass,shipped
691,Solly Hallward,Soup - Campbells - Chicken Noodle,food,8,978.62,0.12,10/1/2021,credit card,Gustave Jerson,gjersonj6@dmoz.org,332-942-4892,75314 Norway Maple Junction,pending
692,Berkeley Keetch,"Tomatoes - Vine Ripe, Red",food,97,384.74,0.29,2/3/2021,credit card,Gregor Holttom,gholttomj7@tumblr.com,451-162-4885,2 Evergreen Court,shipped
693,Onofredo Burdis,"Tea - Darjeeling, Azzura",food,95,695.63,0.63,2/19/2020,debit card,Mylo O'Leary,molearyj8@youtu.be,129-202-6857,43346 Butterfield Hill,delivered
694,Orbadiah Carlsen,"Coke - Diet, 355 Ml",electronics,38,893.44,0.6,6/18/2020,credit card,Zelma Norfolk,znorfolkj9@reverbnation.com,426-649-1873,89 Tennessee Point,delivered
695,Darrell Hartlebury,Brandy Cherry - Mcguinness,electronics,23,866.17,0.04,5/11/2020,cash,Rayshell Vanni,rvannija@fastcompany.com,119-700-9689,5 Kinsman Center,delivered
696,Lusa Ord,Veal - Striploin,clothing,12,810.5,0.93,2/29/2020,cash,Tanner Allicock,tallicockjb@unesco.org,414-256-5902,6 Northwestern Road,shipped
697,Sarette Corselles,Kiwano,food,78,583.34,0.24,12/4/2020,debit card,Caz Felten,cfeltenjc@miitbeian.gov.cn,894-925-0102,58641 Lighthouse Bay Street,delivered
698,Ardella Semper,"Juice - Tomato, 10 Oz",clothing,57,868.05,0.7,3/4/2020,credit card,Lynn Marquis,lmarquisjd@msu.edu,335-875-4986,664 Mariners Cove Way,delivered
699,Goldi Lissett,Soup - Campbells Beef Strogonoff,electronics,13,445.57,0.71,8/9/2021,debit card,Jay Pioch,jpiochje@plala.or.jp,142-671-3623,81 Fairview Hill,delivered
700,Mignon Dederich,Mushroom - King Eryingii,clothing,90,888.16,0.98,2/6/2021,credit card,Brent Indge,bindgejf@cnbc.com,824-607-5753,66017 Luster Plaza,shipped
701,Carissa Middis,Canada Dry,clothing,81,919.81,0.68,2/26/2020,cash,Bridgette McCosker,bmccoskerjg@springer.com,347-681-8930,10 8th Terrace,delivered
702,Arther Burgwyn,Muffin - Mix - Creme Brule 15l,electronics,3,823.79,0.24,4/26/2021,cash,Manda Henker,mhenkerjh@sun.com,283-296-8293,9842 Upham Circle,shipped
703,Sargent Cardo,Oxtail - Cut,food,72,944.99,0.2,1/11/2020,debit card,Torrence Ladbury,tladburyji@nsw.gov.au,102-196-1946,12 Veith Pass,delivered
704,Ermanno Dugue,Corn Kernels - Frozen,food,40,248.16,0.22,5/5/2021,credit card,Darcy Clift,dcliftjj@twitter.com,918-446-4512,68746 Alpine Lane,delivered
705,Willie Haughin,Veal - Heart,electronics,96,452.14,0.93,2/20/2020,cash,Hunfredo McCrudden,hmccruddenjk@cmu.edu,651-360-4012,91 Victoria Trail,shipped
706,Jeri Chaikovski,Gloves - Goldtouch Disposable,electronics,44,966.21,0.73,6/8/2020,credit card,Mandie Black,mblackjl@hud.gov,365-665-3983,23473 Scoville Terrace,delivered
707,Fidela Mattek,Crackers - Soda / Saltins,food,25,597.05,0.51,2/23/2020,cash,Sterling Endacott,sendacottjm@behance.net,468-791-3086,91 Forest Run Pass,pending
708,Ardyth Maletratt,Chef Hat 20cm,food,88,984.24,0.22,5/4/2021,cash,Mala Vellden,mvelldenjn@cdbaby.com,577-497-5521,7787 Blaine Park,shipped
709,Pedro Habbon,Muffin Batt - Choc Chk,clothing,68,843.49,0.29,9/23/2020,credit card,Adler McAndrew,amcandrewjo@accuweather.com,286-841-5835,504 7th Circle,pending
710,Yasmin Craker,Cheese - Valancey,food,67,254.76,0.73,11/30/2020,debit card,Jenny Kleis,jkleisjp@amazon.com,211-490-7527,0 Express Street,delivered
711,Eberto Baptie,Soup - Tomato Mush. Florentine,electronics,61,971.33,0.33,1/25/2020,debit card,Corilla Renad,crenadjq@nymag.com,380-333-5923,30079 Sauthoff Circle,shipped
712,Caria Sadlier,Sauce Bbq Smokey,clothing,96,826.77,0.1,7/29/2021,debit card,Franky Coalbran,fcoalbranjr@studiopress.com,145-812-2905,3915 Londonderry Circle,delivered
713,Yetty Conn,Cheese - Valancey,clothing,19,229.42,0.78,9/2/2021,debit card,Joellen Laurenzi,jlaurenzijs@omniture.com,755-498-8498,2 Bartillon Way,delivered
714,Kenon Weighell,"Mushroom - Trumpet, Dry",clothing,63,815.18,0.18,6/26/2020,credit card,Zuzana Hudleston,zhudlestonjt@vkontakte.ru,204-158-2286,38347 Thackeray Alley,delivered
715,Olwen Gianettini,Bols Melon Liqueur,clothing,9,209.31,0.03,12/13/2020,credit card,Erna Sirr,esirrju@va.gov,717-283-5257,90 Coleman Drive,shipped
716,Hilary O'Towey,Cinnamon Buns Sticky,food,42,906.13,0.72,12/17/2021,cash,Cassi Scirman,cscirmanjv@buzzfeed.com,234-872-9319,439 Russell Drive,delivered
717,Annetta Stadding,Spice - Pepper Portions,food,3,941.56,0.77,12/14/2020,credit card,Sandye Mundell,smundelljw@clickbank.net,148-611-0859,297 Clemons Alley,delivered
718,Julieta Yesinin,Beef - Ground Lean Fresh,clothing,50,81.97,0.69,10/30/2020,debit card,Hall Woloschin,hwoloschinjx@delicious.com,893-286-2316,56 Messerschmidt Pass,shipped
719,Regan Linebarger,"Tart Shells - Sweet, 4",food,47,889.08,0.3,12/12/2020,debit card,Susy Zapata,szapatajy@pen.io,589-628-7867,87 Butternut Terrace,pending
720,Abelard Sylvaine,Chicken - Whole,clothing,69,983.15,0.17,4/15/2021,cash,Brewer Beretta,bberettajz@hubpages.com,451-819-6090,114 Autumn Leaf Court,shipped
721,Helsa Macvey,"Beef - Bones, Cut - Up",food,97,579.93,0.4,6/23/2020,debit card,Jerrome Waples,jwaplesk0@google.nl,663-265-9780,7 Monument Court,shipped
722,Neel Garcia,Wine - Sake,clothing,21,687.07,0.07,6/18/2020,cash,Ansel Widdall,awiddallk1@soundcloud.com,532-616-8859,1922 Golden Leaf Center,shipped
723,Lucias Matschoss,Scampi Tail,food,85,69.93,0.28,9/28/2020,cash,Gaston Ecclestone,gecclestonek2@icio.us,410-859-9278,2130 Rutledge Street,shipped
724,Baxy Yearn,Daikon Radish,clothing,60,729.01,0.71,5/12/2020,cash,Olenolin Campling,ocamplingk3@rakuten.co.jp,573-736-0220,657 Messerschmidt Alley,shipped
725,Adriena Hurich,Wine - Fino Tio Pepe Gonzalez,food,66,621.1,0.43,8/11/2021,credit card,Roscoe Harbin,rharbink4@bbb.org,694-135-8419,1 Forest Place,shipped
726,Jeth Meachan,Foam Espresso Cup Plain White,food,34,493.5,0.7,5/16/2021,debit card,Kinnie Verlander,kverlanderk5@soundcloud.com,408-293-3426,853 6th Hill,pending
727,Osmund Troutbeck,Myers Planters Punch,electronics,62,523.87,0.66,1/15/2021,credit card,Lorelei Coneley,lconeleyk6@soup.io,901-573-7323,08062 Vermont Crossing,shipped
728,Erie Elby,"Wine - White, Lindemans Bin 95",clothing,41,350.42,0.31,9/30/2020,cash,Petronille Waistell,pwaistellk7@auda.org.au,893-374-4834,49 Vernon Pass,shipped
729,Jerrilee McGowan,Soup - Base Broth Beef,food,93,389.67,0.9,5/15/2021,cash,Thomas Francescoccio,tfrancescocciok8@edublogs.org,294-358-6273,10959 Laurel Pass,pending
730,Robinet Honnicott,Cookie Dough - Oatmeal Rasin,electronics,26,225.07,0.73,8/13/2020,cash,Lyndy Paice,lpaicek9@netlog.com,288-478-5025,481 Bartillon Hill,pending
731,Giana McPhillips,"Flour - Corn, Fine",food,39,327.81,0.08,1/11/2020,cash,Rocky Mebs,rmebska@businessweek.com,502-555-6024,8630 Boyd Crossing,pending
732,Germayne Sutherington,Extract - Almond,electronics,53,5.08,0.08,1/6/2020,cash,Jillane Canape,jcanapekb@soundcloud.com,940-946-8436,0312 Golf Course Park,delivered
733,Isobel Dekeyser,Cake Slab,food,33,153.68,0.32,4/3/2020,credit card,Seline Picardo,spicardokc@ifeng.com,331-198-7227,89751 7th Street,delivered
734,Alidia Pairpoint,Bread Ww Cluster,electronics,91,812.17,0.29,6/12/2021,credit card,Tab Belchamp,tbelchampkd@mayoclinic.com,469-544-9112,4 Forest Run Drive,delivered
735,Eugenie Gier,Lotus Rootlets - Canned,electronics,58,95.74,0.54,2/21/2021,cash,Arv McAlarney,amcalarneyke@biblegateway.com,508-194-1952,69309 Arkansas Crossing,shipped
736,Edgard Fayre,Instant Coffee,food,83,163.46,0.45,9/17/2020,credit card,Tan Billingham,tbillinghamkf@businessweek.com,878-455-5435,5449 Nevada Road,delivered
737,Erroll Escofier,Wine - Ice Wine,clothing,19,796.53,0.39,12/28/2021,cash,Hendrika Trim,htrimkg@house.gov,103-926-6420,9 Schiller Road,delivered
738,Reinwald Macilhench,Salmon Steak - Cohoe 8 Oz,clothing,11,587.99,0.08,10/28/2021,debit card,Dinny Stannis,dstanniskh@cam.ac.uk,598-405-0074,4 Mosinee Pass,shipped
739,Ashlen Matisoff,Soup - Campbells Chicken,clothing,10,763.99,0.69,7/11/2020,credit card,Adelind Domenget,adomengetki@theatlantic.com,249-524-6402,18329 Veith Road,pending
740,Margalit Calan,Orange Roughy 6/8 Oz,clothing,28,717.37,0.12,6/19/2020,cash,Donavon Brettle,dbrettlekj@seattletimes.com,446-922-5819,3 Bluejay Pass,shipped
741,Frederigo Caneo,Walkers Special Old Whiskey,food,11,839.97,0.04,6/9/2021,credit card,Sigismund Ramstead,sramsteadkk@sourceforge.net,571-569-5664,4 Bonner Crossing,pending
742,Jeddy Beartup,Corn Shoots,food,41,725.6,0.81,7/14/2021,credit card,Kingsley Endon,kendonkl@unesco.org,878-350-9407,4 Walton Terrace,shipped
743,Abby Caudle,Nantucket - Kiwi Berry Cktl.,food,14,777.93,0.11,2/16/2021,cash,Lona Doyle,ldoylekm@tripadvisor.com,937-390-5506,19170 Lakewood Pass,shipped
744,Melloney Ashman,Chambord Royal,electronics,50,590.98,0.7,10/26/2020,credit card,Saunder Gleeson,sgleesonkn@nytimes.com,850-317-3421,949 Westerfield Road,shipped
745,Karla Baskeyfied,Ketchup - Tomato,electronics,43,254.72,0.09,7/23/2021,credit card,Dawna Farre,dfarreko@ezinearticles.com,658-114-6464,3388 Texas Place,shipped
746,Karena Heckney,Creme De Cacao White,clothing,67,519.72,0.09,12/22/2020,debit card,Ingemar Scimonelli,iscimonellikp@uiuc.edu,680-969-6715,36 Judy Plaza,delivered
747,Casper Belham,Lobak,food,31,600.29,0.5,9/30/2020,debit card,Tobe Hartington,thartingtonkq@blogtalkradio.com,815-481-8257,09 Gina Avenue,delivered
748,Emory Parris,"Lobster - Tail, 3 - 4 Oz",clothing,27,729.07,0.46,1/10/2021,debit card,Frannie Brough,fbroughkr@cyberchimps.com,295-752-6422,86 Stuart Terrace,shipped
